age,grade_level,sex,time_on_visuals,audio_replay_count,drag_and_drop_actions,puzzle_attempts,help_button_clicks,time_to_completion,preferred_instruction_type,task_skips,interaction_rate,learning_style
10,Junior Secondary School 1,Female,48.87021578,1,0,4,2,137.8027684,audio,1,26.84145898,Auditory
12,Junior Secondary School 3,Male,43.60637719,1,2,3,2,161.0935211,audio,0,27.26931321,Auditory
8,Primary 4,Male,95.16634761,2,5,4,1,145.8364096,animation,0,31.85532325,Visual
5,Primary 1,Male,58.16069924,2,2,2,0,239.9475532,text,0,22.21343068,Logical
11,Junior Secondary School 1,Male,57.17123779,1,1,2,0,230.6932657,text,0,22.4197023,Logical
6,Primary 2,Female,66.53632502,0,1,1,0,150.522366,text,0,25.05922721,Logical
10,Junior Secondary School 1,Male,79.39916112,0,4,4,0,183.9211551,animation,0,27.37548273,Visual
12,Junior Secondary School 3,Female,15.0096611,1,14,5,0,127.9191405,text,0,41.19911135,Kinesthetic
4,Nursery,Male,92.64741785,0,1,2,0,133.7705776,text,0,30.15410461,Visual
12,Junior Secondary School 3,Male,45.23048017,0,11,5,1,123.6776416,text,0,46.35257173,Kinesthetic
5,Nursery,Female,85.45239839,0,3,4,0,136.7362234,animation,1,35.77079574,Visual
7,Primary 3,Female,67.74655244,0,5,3,0,170.1212866,text,0,32.35512995,Visual
4,Nursery,Female,49.29935449,2,10,7,0,119.4052022,text,1,39.63681716,Kinesthetic
7,Primary 3,Female,47.15244282,2,2,1,0,151.6998619,text,0,15.89322576,Logical
12,Junior Secondary School 3,Male,32.59179994,7,3,3,2,157.3095538,audio,0,26.28645144,Auditory
10,Primary 5,Male,58.42562791,0,2,1,0,157.4410265,text,0,19.47208171,Logical
7,Primary 3,Female,60.82294837,2,6,2,0,135.4865695,text,0,18.09389797,Logical
8,Primary 4,Male,35.10897767,3,1,3,1,134.6006761,audio,0,22.1965209,Auditory
9,Primary 4,Male,72.13568505,2,3,1,0,195.4112166,text,0,20.84163981,Logical
11,Junior Secondary School 1,Female,63.53513518,0,4,1,0,159.2370627,text,0,21.03015249,Logical
9,Primary 5,Female,33.41652504,3,8,6,1,121.0811306,animation,0,27.36373897,Kinesthetic
5,Primary 1,Male,62.52584764,6,6,4,0,110.9126422,animation,1,35.92127647,Kinesthetic
6,Primary 2,Male,64.7748884,1,3,2,0,143.4491473,text,0,20.33367878,Logical
6,Primary 2,Female,53.02732523,2,6,1,0,201.7366351,text,0,23.1178596,Logical
10,Primary 5,Male,27.08157886,6,1,3,2,113.7946488,audio,1,21.51321228,Auditory
11,Junior Secondary School 1,Female,52.8348276,5,2,4,1,126.5377014,audio,0,25.06793899,Auditory
12,Junior Secondary School 2,Male,78.18575936,2,11,5,0,106.8567069,text,0,45.38607029,Kinesthetic
12,Junior Secondary School 3,Male,68.94780949,1,6,2,0,163.669583,animation,0,25.32516812,Visual
9,Primary 4,Female,37.81610834,5,1,4,1,175.2585318,audio,0,18.21901084,Auditory
5,Primary 1,Male,63.15502794,0,2,1,0,154.6199701,text,0,18.59539408,Logical
10,Junior Secondary School 1,Male,83.05278602,1,0,2,0,146.5915623,animation,0,24.70686907,Visual
12,Junior Secondary School 3,Male,55.30034076,3,16,6,0,147.5441312,animation,0,41.50386809,Kinesthetic
10,Junior Secondary School 1,Male,81.05656071,2,3,3,0,142.7296695,text,0,33.11070762,Visual
11,Junior Secondary School 2,Female,72.62752481,0,7,3,1,137.3788377,text,1,26.41415477,Visual
9,Primary 4,Female,39.40088088,5,1,5,2,175.1678843,audio,1,28.26520077,Auditory
10,Junior Secondary School 1,Male,51.16086598,1,10,7,0,165.0975606,animation,0,44.0922491,Kinesthetic
10,Primary 5,Female,72.05440135,4,15,6,1,120.7992082,animation,1,38.29402866,Kinesthetic
9,Primary 4,Male,77.41449239,1,3,2,0,162.1196622,animation,1,31.9035648,Visual
12,Junior Secondary School 3,Female,45.65299947,0,6,2,0,184.0998973,text,0,23.49708168,Logical
12,Junior Secondary School 2,Male,77.9701741,1,3,2,0,219.8251339,text,0,13.69014588,Logical
10,Junior Secondary School 1,Female,56.32010432,1,8,7,1,146.1268953,text,0,36.82600612,Kinesthetic
7,Primary 3,Female,89.52014366,0,2,2,0,154.3482464,text,0,29.67271047,Visual
5,Nursery,Female,47.56301869,6,2,3,1,160.7042251,audio,1,25.55883874,Auditory
7,Primary 2,Female,80.64436562,1,4,4,1,107.5507391,animation,1,21.52612968,Visual
12,Junior Secondary School 2,Male,76.05642654,1,7,4,1,169.5873122,animation,0,26.09720731,Visual
7,Primary 2,Female,54.68148006,0,6,2,0,163.5227324,text,0,18.99147393,Logical
12,Junior Secondary School 2,Female,54.03888167,2,4,4,1,134.1579746,audio,0,28.41553663,Auditory
11,Junior Secondary School 2,Female,64.05758409,2,5,5,1,137.0922094,animation,0,29.27825401,Kinesthetic
6,Primary 2,Female,84.01979051,2,2,2,1,187.4269582,animation,1,32.23389092,Visual
7,Primary 2,Male,37.50561727,8,0,3,1,151.9197522,audio,1,29.45860199,Auditory
8,Primary 3,Female,44.19875215,7,2,4,1,110.4800499,audio,0,18.20974825,Auditory
8,Primary 4,Female,62.57441188,0,4,2,0,154.6272268,text,0,37.2118487,Visual
5,Primary 1,Female,54.63092491,0,12,5,1,129.3402762,animation,1,32.06347462,Kinesthetic
5,Nursery,Female,54.16416984,4,10,7,1,145.3139959,text,0,40.3495905,Kinesthetic
7,Primary 3,Female,50.4309824,1,2,2,0,123.8605957,text,0,14.81096814,Logical
12,Junior Secondary School 3,Male,40.94076669,3,9,6,1,137.6930371,animation,0,45.40112504,Kinesthetic
9,Primary 4,Female,56.05003156,0,7,1,0,207.2820256,text,0,19.31602246,Logical
7,Primary 3,Male,58.17443568,0,13,4,1,141.8756003,animation,1,40.45078,Kinesthetic
6,Primary 1,Female,60.33828083,1,5,1,0,163.2537472,text,0,17.49002316,Logical
8,Primary 4,Male,37.6978541,3,2,5,2,159.2049513,audio,1,24.22182256,Auditory
8,Primary 3,Male,56.9464896,1,9,4,1,111.7380247,text,0,56.40811033,Kinesthetic
10,Primary 5,Female,48.85875028,4,2,3,1,252.3036055,audio,1,21.94832238,Auditory
4,Nursery,Male,27.29508397,6,2,5,1,137.7864399,audio,1,26.80313324,Auditory
12,Junior Secondary School 2,Male,82.91629107,0,4,4,0,139.7423286,text,1,36.02114503,Visual
4,Nursery,Male,43.83836394,2,5,3,2,156.2744236,audio,1,21.26455961,Auditory
7,Primary 3,Male,37.32531576,0,4,7,0,133.8314742,text,0,32.36344998,Kinesthetic
5,Nursery,Male,78.17231865,3,7,4,0,192.4695204,animation,0,45.77612703,Kinesthetic
10,Primary 5,Male,60.62179377,0,5,1,0,153.3166369,text,0,14.09920687,Logical
5,Nursery,Female,57.27722785,1,3,1,0,177.0010697,text,0,18.62636384,Logical
7,Primary 3,Female,43.75689642,0,7,2,0,126.8569038,text,0,21.40564798,Logical
6,Primary 1,Male,80.1226426,1,2,3,0,169.87589,text,0,29.06077889,Visual
7,Primary 3,Male,22.75907111,5,2,4,2,168.5467997,audio,0,22.27764411,Auditory
12,Junior Secondary School 2,Female,40.16304494,7,3,5,1,156.2285553,audio,1,25.5808206,Auditory
8,Primary 3,Female,36.74953457,4,1,3,2,158.2298394,audio,1,22.59807313,Auditory
12,Junior Secondary School 3,Male,83.04973518,1,1,4,0,123.516544,text,0,16.63340521,Visual
11,Junior Secondary School 2,Male,61.48193983,2,7,1,0,131.6681866,text,0,14.93371407,Logical
12,Junior Secondary School 3,Female,59.62480641,0,6,3,1,163.6033361,text,0,32.8187868,Visual
12,Junior Secondary School 3,Male,73.46248929,2,5,1,0,180.9899895,text,0,20.23845242,Logical
10,Junior Secondary School 1,Female,32.88202804,2,7,6,0,171.9718281,animation,1,48.56026053,Kinesthetic
11,Junior Secondary School 1,Male,86.88077795,1,1,2,0,166.9255928,animation,1,33.79670415,Visual
11,Junior Secondary School 1,Female,66.61613981,1,1,2,0,227.8536126,text,0,13.41662925,Logical
8,Primary 4,Female,64.81683933,0,4,1,0,213.9944861,text,0,20.19746804,Logical
6,Primary 1,Female,52.37366485,0,1,1,0,141.087112,text,0,16.61140968,Logical
8,Primary 4,Female,64.4106493,0,11,5,0,113.7664954,animation,1,55.71704918,Kinesthetic
7,Primary 2,Male,47.36469386,2,3,2,0,195.4355653,text,0,22.26817221,Logical
8,Primary 3,Female,78.19611802,0,8,2,0,186.0943287,text,0,19.72195868,Logical
5,Primary 1,Female,34.03802698,4,1,5,1,158.1835443,audio,1,20.57015469,Auditory
12,Junior Secondary School 3,Female,88.52145635,1,3,3,0,148.4570437,text,1,34.01946167,Visual
11,Junior Secondary School 1,Female,81.86670252,1,2,4,1,176.4910497,animation,1,29.81926009,Visual
12,Junior Secondary School 3,Male,43.16150197,4,5,1,0,148.8963425,text,0,21.3149119,Logical
7,Primary 3,Female,50.00121059,3,7,1,0,133.9756149,text,0,19.34025178,Logical
11,Junior Secondary School 2,Male,42.47838779,2,3,2,0,170.6207038,text,0,23.85533309,Logical
6,Primary 1,Male,26.52435505,1,12,4,1,117.6680426,text,1,33.10914307,Kinesthetic
6,Primary 2,Female,49.4636907,2,1,2,0,153.1999527,text,0,17.31750606,Logical
11,Junior Secondary School 1,Female,50.91368403,5,1,4,1,135.4792254,audio,1,24.03401541,Auditory
8,Primary 3,Female,36.45391042,1,14,5,0,132.6733416,text,1,54.09687753,Kinesthetic
12,Junior Secondary School 3,Male,43.05980735,3,7,5,0,148.3812246,text,0,33.00802917,Kinesthetic
6,Primary 2,Female,56.15214293,1,8,2,0,214.522245,text,0,15.88375869,Logical
7,Primary 2,Female,17.45901041,9,3,4,1,133.1107706,audio,1,28.33954391,Auditory
12,Junior Secondary School 3,Male,57.73955985,2,13,7,0,184.410746,text,1,36.0545687,Kinesthetic
12,Junior Secondary School 3,Female,67.52679214,0,5,2,0,152.0365846,text,0,17.14271229,Logical
9,Primary 5,Male,62.48600351,0,7,2,0,177.3601726,text,0,13.25974717,Logical
9,Primary 4,Male,79.09600871,0,4,4,0,129.6795408,text,1,23.53196797,Visual
8,Primary 3,Female,65.65867158,0,3,1,0,154.4474249,text,0,25.40887837,Logical
7,Primary 2,Female,28.01785574,6,3,3,1,155.9151005,audio,0,25.19396722,Auditory
6,Primary 1,Female,57.78315292,3,6,5,0,127.6741979,text,1,43.63850593,Kinesthetic
8,Primary 3,Female,37.20133657,2,9,7,0,108.182389,text,1,39.61167176,Kinesthetic
9,Primary 5,Male,46.85642274,3,15,5,1,141.4987025,text,1,38.58173643,Kinesthetic
7,Primary 3,Male,80.07347091,2,3,4,1,122.8212891,animation,0,32.34003235,Visual
11,Junior Secondary School 2,Female,67.09492321,1,6,2,0,138.9906716,animation,1,35.00923354,Visual
4,Nursery,Male,71.2622701,1,0,2,0,184.2792898,text,0,15.27117318,Logical
12,Junior Secondary School 2,Male,71.94448667,2,4,2,0,142.7423025,text,0,22.21657247,Logical
8,Primary 3,Female,67.04281099,1,4,1,0,160.434564,text,0,21.21656782,Logical
8,Primary 4,Female,51.78094468,3,2,3,2,204.1492811,audio,1,28.96702608,Auditory
8,Primary 3,Male,74.01132236,0,7,2,0,229.9615966,text,0,20.91172218,Logical
6,Primary 1,Female,74.82295487,0,3,3,0,144.2300054,text,1,35.8742631,Visual
7,Primary 2,Male,34.76375494,5,2,4,2,135.4659036,audio,1,23.63303679,Auditory
12,Junior Secondary School 3,Male,34.57225692,4,2,3,1,168.7359521,audio,1,23.77154913,Auditory
8,Primary 4,Female,47.59590181,1,13,4,0,157.2961045,text,1,40.75598446,Kinesthetic
5,Nursery,Male,63.35484223,3,11,7,1,142.7836597,animation,1,49.99797259,Kinesthetic
8,Primary 4,Male,36.07601635,4,1,5,1,172.2252326,audio,0,29.48238893,Auditory
12,Junior Secondary School 3,Male,33.92003294,7,1,4,1,110.9249851,audio,0,20.37999453,Auditory
12,Junior Secondary School 3,Male,54.99719335,0,1,2,0,216.6802939,text,0,20.43298825,Logical
7,Primary 3,Male,79.62171929,2,4,4,1,160.3198681,animation,1,21.56016033,Visual
11,Junior Secondary School 2,Female,63.68837721,2,2,4,1,159.6487382,animation,0,26.06400065,Visual
5,Nursery,Male,29.62897596,4,2,5,1,200.1157852,audio,1,27.17504517,Auditory
10,Junior Secondary School 1,Female,68.77004179,0,4,3,1,129.6989827,animation,1,27.39160165,Visual
5,Nursery,Female,69.50678385,0,4,1,0,90.68806011,text,0,18.78009947,Logical
8,Primary 4,Male,47.7463219,3,6,4,1,149.4395541,animation,0,38.6241361,Kinesthetic
5,Nursery,Male,52.0207803,0,2,2,0,176.6275499,text,0,18.13053396,Logical
9,Primary 4,Male,74.86302738,2,15,6,0,122.5701467,text,0,38.38628694,Kinesthetic
7,Primary 2,Male,24.99393442,4,1,3,2,147.9677975,audio,0,30.62066646,Auditory
7,Primary 2,Female,54.31757558,5,4,5,1,146.4017457,audio,0,20.36997269,Auditory
10,Junior Secondary School 1,Female,89.89441666,1,13,7,1,141.5092647,text,0,39.49649416,Kinesthetic
12,Junior Secondary School 2,Male,96.33847399,1,0,2,1,153.589695,animation,1,34.63256003,Visual
6,Primary 1,Female,44.72221475,5,1,3,1,152.9277073,audio,0,36.17484918,Auditory
6,Primary 2,Male,87.3226488,4,4,4,0,168.9159556,animation,0,34.94114792,Visual
8,Primary 4,Female,52.18073265,2,10,4,0,140.2135326,animation,1,34.84834241,Kinesthetic
6,Primary 1,Female,66.2812078,2,6,1,0,205.5569205,text,0,16.07631394,Logical
5,Nursery,Male,55.19654834,4,1,4,1,160.098572,audio,1,23.99101025,Auditory
11,Junior Secondary School 2,Female,38.04451452,6,17,4,1,132.2010442,text,1,46.51823178,Kinesthetic
10,Junior Secondary School 1,Female,58.16476043,2,13,7,1,157.2043777,text,1,34.65589469,Kinesthetic
12,Junior Secondary School 3,Male,88.40444177,1,2,2,1,144.7491158,text,0,29.07020399,Visual
7,Primary 3,Male,36.34936218,3,8,5,0,134.0208365,text,0,42.86808843,Kinesthetic
7,Primary 3,Female,31.08998415,7,1,4,2,116.6395555,audio,0,27.11385198,Auditory
12,Junior Secondary School 2,Male,63.12208142,2,10,7,1,146.9966656,text,0,39.66708922,Kinesthetic
10,Primary 5,Female,49.61503021,3,0,4,1,177.6542493,audio,0,15.96991549,Auditory
6,Primary 1,Female,87.72671623,0,4,4,0,118.1200094,text,1,37.99884113,Visual
5,Primary 1,Male,73.03477757,1,5,1,0,139.4539702,text,0,19.16891681,Logical
9,Primary 4,Male,55.99029018,3,13,4,0,132.3034602,text,1,42.68903499,Kinesthetic
7,Primary 2,Male,58.31494769,2,4,1,0,190.6142934,text,0,21.10184422,Logical
4,Nursery,Female,82.8890079,0,4,4,0,143.6118047,animation,1,22.81600309,Visual
6,Primary 2,Male,36.02671026,1,2,4,2,168.9701309,audio,1,29.71187731,Auditory
8,Primary 3,Male,25.08494984,2,4,4,2,136.5229942,audio,1,21.79986238,Auditory
8,Primary 3,Female,56.32167379,1,5,1,0,152.7677016,text,0,19.91040068,Logical
9,Primary 5,Female,43.83334863,0,4,2,0,158.7198443,text,0,27.31776501,Logical
10,Junior Secondary School 1,Female,85.66405847,0,3,2,1,113.9621761,animation,1,29.17794075,Visual
9,Primary 4,Female,38.38852705,1,11,5,0,160.4189942,animation,1,53.90439101,Kinesthetic
6,Primary 2,Female,68.80479601,0,6,2,0,161.3111854,text,0,20.84318089,Logical
9,Primary 4,Female,97.77287069,2,0,4,1,139.9505222,animation,0,29.49144848,Visual
12,Junior Secondary School 3,Male,90.80394002,1,1,4,1,184.9723125,animation,0,28.42177042,Visual
10,Primary 5,Male,100.6448597,1,4,2,1,139.5404529,animation,0,29.32606483,Visual
8,Primary 4,Female,62.45288979,2,7,5,0,130.1883512,text,1,39.7894715,Kinesthetic
11,Junior Secondary School 2,Male,32.468158,8,1,4,1,151.3618635,audio,1,23.10512426,Auditory
10,Primary 5,Female,54.65793735,3,13,4,1,107.8148309,animation,1,40.13222195,Kinesthetic
4,Nursery,Male,68.39723306,1,5,2,0,212.9811836,text,0,20.77161172,Logical
12,Junior Secondary School 3,Female,50.08895923,4,1,4,1,193.8976174,audio,0,27.11181735,Auditory
9,Primary 4,Female,38.59450316,2,2,5,1,168.2124764,audio,1,20.58114786,Auditory
12,Junior Secondary School 2,Male,103.5884591,0,3,2,0,144.4409542,text,1,25.9896992,Visual
8,Primary 4,Female,70.2658156,1,2,3,0,159.2634248,animation,1,27.99553963,Visual
10,Junior Secondary School 1,Male,48.65275655,2,9,4,1,97.54184316,text,0,43.61920205,Kinesthetic
12,Junior Secondary School 2,Female,88.8935284,1,2,2,0,145.8182234,animation,0,22.37807971,Visual
12,Junior Secondary School 3,Female,74.55005141,0,7,3,0,120.3178004,animation,0,28.55347896,Visual
10,Primary 5,Male,38.77183223,13,0,4,1,142.914082,audio,0,20.91640948,Auditory
9,Primary 4,Female,77.16020114,1,2,3,0,141.9775799,animation,0,26.62130862,Visual
7,Primary 2,Male,96.43976298,2,3,3,0,159.1576136,animation,1,27.62951352,Visual
9,Primary 4,Female,37.08264271,7,2,4,2,178.668443,audio,0,28.1489537,Auditory
9,Primary 5,Male,52.34241208,2,2,1,0,197.3157892,text,0,15.7188773,Logical
6,Primary 1,Female,77.40058407,0,3,3,0,113.8182852,animation,0,31.99165494,Visual
11,Junior Secondary School 1,Male,55.15899896,1,5,1,0,159.0467693,text,0,19.05154675,Logical
12,Junior Secondary School 2,Female,21.28446762,1,1,4,2,198.5173095,audio,0,27.24603974,Auditory
6,Primary 2,Male,67.03216754,1,5,3,0,182.71259,animation,1,22.55397271,Visual
12,Junior Secondary School 3,Male,40.72834957,3,3,3,2,183.2019549,audio,1,21.02059168,Auditory
12,Junior Secondary School 2,Male,51.76291565,3,4,1,0,227.1730137,text,0,19.86609888,Logical
8,Primary 4,Female,88.87513555,0,4,4,1,139.0513185,animation,1,30.03467811,Visual
8,Primary 3,Male,62.45325199,0,2,2,0,205.541583,text,0,21.80034927,Logical
9,Primary 5,Female,96.69742463,0,2,3,1,149.0811491,animation,1,38.52053886,Visual
11,Junior Secondary School 1,Female,36.33029375,5,1,3,2,183.4349158,audio,0,26.37648785,Auditory
10,Primary 5,Female,35.17119862,6,2,4,1,171.3951474,audio,1,25.45567956,Auditory
9,Primary 4,Male,65.32643033,2,10,7,1,103.733321,text,0,39.30195001,Kinesthetic
11,Junior Secondary School 2,Female,71.86037556,1,3,2,0,134.1898064,text,0,19.42487057,Logical
10,Junior Secondary School 1,Male,32.93305559,4,2,5,2,217.3769818,audio,1,27.08842643,Auditory
5,Nursery,Female,73.81200357,1,3,4,1,122.6023199,animation,0,28.18034765,Visual
8,Primary 4,Male,37.92986521,4,2,3,1,177.7864117,audio,0,21.55169237,Auditory
12,Junior Secondary School 2,Male,41.96995135,5,0,4,2,181.1045564,audio,0,21.70342172,Auditory
6,Primary 1,Female,59.43591424,2,2,5,1,173.2114817,audio,0,32.29485504,Auditory
11,Junior Secondary School 2,Female,66.73542871,1,5,2,0,200.9063917,text,0,18.99868547,Logical
6,Primary 2,Male,82.9009016,0,2,2,1,117.0463419,text,1,30.30432555,Visual
9,Primary 4,Female,30.3817457,2,17,7,1,133.0104226,text,1,35.02433081,Kinesthetic
6,Primary 1,Female,43.42721511,2,6,4,2,193.7868511,audio,1,24.21685768,Auditory
5,Primary 1,Male,31.89087993,1,2,4,1,180.0314324,audio,1,29.1233616,Auditory
7,Primary 2,Male,84.03443416,1,3,2,0,160.5185088,animation,0,30.50227288,Visual
4,Nursery,Male,41.5883883,2,2,5,1,125.4712599,audio,1,25.69863019,Auditory
10,Primary 5,Female,89.42823647,2,1,3,1,146.8777002,animation,0,33.05522545,Visual
11,Junior Secondary School 1,Male,25.8324336,6,5,3,1,173.5960875,audio,1,27.79019014,Auditory
7,Primary 2,Female,51.67238533,2,1,2,0,184.9946127,text,0,17.92316354,Logical
12,Junior Secondary School 3,Male,60.22970058,6,3,4,2,148.9117782,audio,0,21.43766953,Auditory
12,Junior Secondary School 2,Male,32.44030175,1,14,5,0,103.9072732,animation,1,42.76307363,Kinesthetic
5,Nursery,Female,37.17492218,5,2,5,1,157.4748935,audio,1,22.8433041,Auditory
10,Primary 5,Male,82.25731279,0,6,4,0,122.263671,animation,1,33.91254271,Visual
6,Primary 2,Female,77.8388733,5,2,2,0,128.4182761,text,0,17.26382908,Logical
11,Junior Secondary School 1,Female,31.80481394,2,13,7,1,108.0251313,text,1,39.82386232,Kinesthetic
9,Primary 5,Male,74.51198232,1,6,4,1,114.4713793,animation,0,44.979651,Kinesthetic
12,Junior Secondary School 3,Female,65.4645038,2,4,1,0,230.0287971,text,0,20.69118234,Logical
12,Junior Secondary School 2,Male,111.1446632,1,3,4,0,134.3803495,text,0,24.85468406,Visual
12,Junior Secondary School 3,Female,50.05970761,6,1,5,1,127.862223,audio,0,24.21656037,Auditory
7,Primary 2,Female,44.33878916,0,2,1,0,142.5560436,text,0,17.84754273,Logical
7,Primary 2,Female,70.64424431,3,5,3,0,140.8238174,animation,1,29.22904966,Visual
10,Primary 5,Male,32.8234053,6,1,5,2,164.692308,audio,1,26.40134987,Auditory
8,Primary 3,Female,50.67494736,3,2,5,2,141.4761575,audio,1,21.40801334,Auditory
10,Primary 5,Male,36.22616832,1,3,2,0,220.7534283,text,0,21.59100836,Logical
12,Junior Secondary School 3,Female,86.10648823,0,1,2,1,126.9037436,text,1,37.23368795,Visual
12,Junior Secondary School 2,Male,34.65107477,1,2,4,2,173.4854864,audio,0,25.26260282,Auditory
10,Primary 5,Female,79.5974504,2,4,4,0,150.3322585,text,0,32.03096844,Visual
10,Primary 5,Male,43.47117222,5,0,5,2,113.4358717,audio,1,23.69864547,Auditory
7,Primary 2,Male,52.74346415,5,8,6,1,161.2538065,animation,0,42.56714866,Kinesthetic
8,Primary 3,Male,92.50638584,0,7,4,1,140.9399909,text,0,32.49229812,Visual
11,Junior Secondary School 2,Male,68.02148519,1,5,2,0,156.1517284,text,0,16.60882997,Logical
11,Junior Secondary School 1,Female,74.13010713,1,2,3,0,170.8759238,animation,0,28.42283965,Visual
7,Primary 2,Male,57.20603753,1,7,7,0,105.0538093,animation,0,43.48181331,Kinesthetic
9,Primary 5,Male,39.24927147,5,3,3,1,217.8062223,audio,0,27.66043119,Auditory
7,Primary 3,Male,23.76381368,3,15,4,1,119.8894081,animation,1,42.04375087,Kinesthetic
10,Primary 5,Male,56.81689873,3,12,4,0,140.4653621,animation,1,47.97679816,Kinesthetic
12,Junior Secondary School 2,Male,47.03397691,3,1,5,2,178.4140869,audio,0,30.42645572,Auditory
