age,time_on_visuals,audio_replay_count,drag_and_drop_actions,puzzle_attempts,help_button_clicks,time_to_completion,task_skips,interaction_rate,grade_level_Junior Secondary School 2,grade_level_Junior Secondary School 3,grade_level_Nursery,grade_level_Primary 1,grade_level_Primary 2,grade_level_Primary 3,grade_level_Primary 4,grade_level_Primary 5,sex_Male,preferred_instruction_type_audio,preferred_instruction_type_text,learning_style_Kinesthetic,learning_style_Logical,learning_style_Visual
5,44.4132893,0,5,2,0,156.4349013,0,23.76542498,False,False,False,True,False,False,False,False,False,False,True,False,True,False
9,72.46024386,0,2,3,1,159.6037749,1,25.63761766,False,False,False,False,False,False,False,True,False,False,False,False,False,True
12,65.3552352,3,18,7,0,133.4150778,0,41.35635062,True,False,False,False,False,False,False,False,True,False,False,True,False,False
10,73.09566549,0,3,4,1,148.3459438,1,30.8589127,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5,74.70599111,6,8,7,0,131.1286904,0,33.9114377,False,False,True,False,False,False,False,False,False,False,True,True,False,False
8,62.36116958,0,3,2,0,149.0837295,0,19.19612845,False,False,False,False,False,False,True,False,False,False,True,False,True,False
8,76.17758717,1,7,4,0,158.5680077,1,29.90125396,False,False,False,False,False,True,False,False,True,False,False,False,False,True
10,87.66321016,1,3,1,0,159.1396443,0,23.13870813,False,False,False,False,False,False,False,True,True,False,True,False,True,False
12,114.8772707,1,2,4,0,150.2362788,0,28.04037259,False,True,False,False,False,False,False,False,True,False,False,False,False,True
8,72.20747349,0,4,1,0,167.7305011,0,22.07938259,False,False,False,False,False,True,False,False,True,False,True,False,True,False
12,52.22345551,4,4,5,1,160.0529533,1,28.70687343,False,True,False,False,False,False,False,False,False,True,False,False,False,False
10,78.43155299,0,1,4,1,153.1800731,1,26.52684665,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,36.7636463,4,3,4,2,165.1961866,1,28.67267975,False,False,True,False,False,False,False,False,False,True,False,False,False,False
10,50.9330422,3,12,7,0,126.5027653,1,39.92556307,False,False,False,False,False,False,False,True,True,False,True,True,False,False
5,80.55759733,2,4,3,1,159.7531743,0,28.65528406,False,False,False,True,False,False,False,False,True,False,True,False,False,True
12,82.23433871,2,2,4,1,140.476577,1,24.60464654,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6,52.89208506,1,1,1,0,205.1444197,0,20.34931438,False,False,False,False,True,False,False,False,True,False,True,False,True,False
5,81.97843742,2,4,2,1,173.580552,0,27.40077828,False,False,True,False,False,False,False,False,True,False,True,False,False,True
9,100.7212634,1,8,3,0,142.530896,1,30.68049936,False,False,False,False,False,False,True,False,False,False,False,False,False,True
10,52.59387341,1,4,1,0,154.5480268,0,21.88821848,False,False,False,False,False,False,False,False,True,False,True,False,True,False
11,34.1623567,4,7,7,0,129.283565,0,38.44519701,False,False,False,False,False,False,False,False,False,False,True,True,False,False
9,87.04099479,1,5,2,1,175.8734589,1,33.06609544,False,False,False,False,False,False,True,False,True,False,True,False,False,True
5,93.61887676,1,2,2,0,176.6296365,1,12.75978543,False,False,False,True,False,False,False,False,True,False,True,False,False,True
5,44.41495663,8,4,3,1,134.0328637,0,35.40474229,False,False,True,False,False,False,False,False,True,True,False,False,False,False
5,50.46134309,2,4,1,0,131.2525197,0,17.07341418,False,False,False,True,False,False,False,False,True,False,True,False,True,False
5,32.86574496,2,6,7,1,153.8761687,1,41.96475143,False,False,True,False,False,False,False,False,False,False,False,True,False,False
4,66.29654443,0,6,1,0,198.6414463,0,21.12747091,False,False,True,False,False,False,False,False,True,False,True,False,True,False
10,81.16663446,0,2,4,0,105.9331342,1,36.46292108,False,False,False,False,False,False,False,True,True,False,False,False,False,True
8,53.31184305,0,4,1,0,251.6751041,0,21.17873972,False,False,False,False,False,True,False,False,True,False,True,False,True,False
9,64.90662471,0,8,4,1,97.85268655,0,27.21367422,False,False,False,False,False,False,False,True,True,False,True,True,False,False
7,81.86121631,0,12,6,0,123.1299754,1,36.37833586,False,False,False,False,False,True,False,False,False,False,True,True,False,False
10,68.9243098,0,2,2,0,204.991263,0,18.80473429,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5,73.5506279,0,2,1,0,170.1606113,0,21.57419268,False,False,False,True,False,False,False,False,False,False,True,False,True,False
9,71.89911783,3,2,1,0,196.7069933,0,21.71948067,False,False,False,False,False,False,False,True,False,False,True,False,True,False
5,83.5738626,3,2,2,1,136.2291924,0,30.95085202,False,False,True,False,False,False,False,False,True,False,True,False,False,True
6,51.33398257,1,7,4,0,107.8595095,0,42.16872237,False,False,False,True,False,False,False,False,False,False,True,True,False,False
11,38.02143571,3,0,5,1,145.899584,1,30.19202724,True,False,False,False,False,False,False,False,False,True,False,False,False,False
9,62.72506262,1,10,7,1,96.68338645,0,40.93110482,False,False,False,False,False,False,True,False,True,False,True,True,False,False
11,58.39318268,1,4,1,0,178.9011746,0,22.74737041,False,False,False,False,False,False,False,False,True,False,True,False,True,False
6,59.0378082,1,9,2,0,236.5560588,0,25.17542683,False,False,False,False,True,False,False,False,True,False,True,False,True,False
9,51.84865364,4,7,6,1,131.0944421,0,50.72104635,False,False,False,False,False,False,False,True,True,False,False,True,False,False
8,58.91900025,3,2,4,1,168.3280129,0,28.75279681,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,38.48726355,4,4,4,1,147.1621332,1,28.4834207,False,False,False,False,False,True,False,False,False,True,False,False,False,False
9,45.93475381,3,15,5,1,122.5758505,0,42.20180598,False,False,False,False,False,False,False,True,False,False,False,True,False,False
4,57.8350322,2,3,1,0,218.7949975,0,15.00179754,False,False,True,False,False,False,False,False,True,False,True,False,True,False
10,32.13006692,7,2,4,1,112.5315314,1,26.38436668,False,False,False,False,False,False,False,False,True,True,False,False,False,False
7,50.97305958,1,8,4,0,131.4917891,0,38.15313565,False,False,False,False,True,False,False,False,True,False,False,True,False,False
9,46.27090703,7,3,3,2,110.4238843,1,23.84225042,False,False,False,False,False,False,True,False,False,True,False,False,False,False
6,73.02138807,2,1,2,0,149.980639,1,25.79744098,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11,35.19808781,3,7,6,1,133.3219365,0,45.06778489,True,False,False,False,False,False,False,False,True,False,False,True,False,False
12,40.78664661,1,13,5,1,172.093083,0,44.87245194,True,False,False,False,False,False,False,False,True,False,False,True,False,False
9,58.66688799,1,5,3,1,145.2793598,0,28.52489924,False,False,False,False,False,False,True,False,True,False,True,False,False,True
8,77.744769,0,0,1,0,141.7588636,0,17.25502738,False,False,False,False,False,True,False,False,True,False,True,False,True,False
9,43.49726764,6,1,4,2,218.8246949,1,27.33220928,False,False,False,False,False,False,True,False,False,True,False,False,False,False
6,66.55590347,0,2,1,0,207.322623,0,23.4002192,False,False,False,False,True,False,False,False,False,False,True,False,True,False
6,57.4689707,0,5,1,0,206.1425896,0,19.77721111,False,False,False,False,True,False,False,False,True,False,True,False,True,False
10,51.51857749,1,8,7,0,168.5437185,1,36.04708761,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4,51.48985631,0,7,2,0,175.2243273,0,21.47738279,False,False,True,False,False,False,False,False,True,False,True,False,True,False
12,51.4394179,9,1,3,1,184.8595778,1,29.21543187,False,True,False,False,False,False,False,False,True,True,False,False,False,False
7,36.6988969,5,2,5,1,161.3092745,0,23.95582822,False,False,False,False,False,True,False,False,True,True,False,False,False,False
12,87.91989519,0,5,2,0,145.1368986,0,30.93178097,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12,41.71353588,3,3,3,1,186.7694523,1,26.66931376,True,False,False,False,False,False,False,False,False,True,False,False,False,False
4,61.48280372,2,6,6,0,82.3440543,0,37.40923856,False,False,True,False,False,False,False,False,True,False,True,True,False,False
6,35.25741228,3,3,5,1,148.3400304,0,23.45437469,False,False,False,True,False,False,False,False,True,True,False,False,False,False
10,49.52506946,4,0,4,1,163.6250092,1,20.05775809,False,False,False,False,False,False,False,True,False,True,False,False,False,False
10,53.76551401,1,5,1,0,229.739868,0,17.94910653,False,False,False,False,False,False,False,True,True,False,True,False,True,False
12,32.35279937,1,7,6,1,134.1862653,0,43.18309927,True,False,False,False,False,False,False,False,True,False,True,True,False,False
12,87.82098674,0,3,4,0,145.6836176,1,21.97162468,False,True,False,False,False,False,False,False,True,False,False,False,False,True
9,47.1960567,8,1,4,1,198.2015546,1,28.65255279,False,False,False,False,False,False,False,True,True,True,False,False,False,False
6,99.14602528,0,2,4,0,152.2804438,0,26.04034217,False,False,False,False,True,False,False,False,True,False,False,False,False,True
12,31.54727993,3,1,4,2,210.4231039,0,17.87676712,False,True,False,False,False,False,False,False,False,True,False,False,False,False
11,38.19111291,9,0,4,2,153.3478546,0,27.50385951,True,False,False,False,False,False,False,False,True,True,False,False,False,False
9,90.25210724,1,2,3,0,194.816479,0,33.30676022,False,False,False,False,False,False,False,True,False,False,False,False,False,True
12,39.8800656,4,7,6,1,162.3074433,1,39.81468167,False,True,False,False,False,False,False,False,False,False,True,True,False,False
12,44.64338258,6,2,3,2,167.6642739,1,31.98035683,False,True,False,False,False,False,False,False,True,True,False,False,False,False
12,22.78010645,6,0,5,2,121.440456,0,22.85168137,False,True,False,False,False,False,False,False,False,True,False,False,False,False
10,82.52862315,3,4,2,0,162.9481937,0,18.82231512,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5,65.65937463,0,4,1,0,180.5981995,0,22.4281383,False,False,True,False,False,False,False,False,True,False,True,False,True,False
8,27.01567058,6,0,3,2,175.3733851,1,22.14576048,False,False,False,False,False,False,True,False,True,True,False,False,False,False
10,54.23550889,0,7,1,0,220.3744413,0,17.81712899,False,False,False,False,False,False,False,True,False,False,True,False,True,False
10,45.4916928,4,3,4,1,144.1089429,0,27.77646247,False,False,False,False,False,False,False,True,False,True,False,False,False,False
10,40.28068276,1,3,3,2,146.5661256,0,26.47479203,False,False,False,False,False,False,False,False,True,True,False,False,False,False
12,42.27181308,4,2,3,1,136.1152206,0,22.96563302,False,True,False,False,False,False,False,False,False,True,False,False,False,False
10,82.71606679,2,6,3,1,162.0768808,0,28.74512434,False,False,False,False,False,False,False,True,True,False,False,False,False,True
7,28.3536408,3,2,3,1,226.5032325,0,30.0062487,False,False,False,False,True,False,False,False,False,True,False,False,False,False
8,60.6666271,2,4,2,0,156.3452699,0,17.94765796,False,False,False,False,False,False,True,False,True,False,True,False,True,False
9,54.0634391,1,4,2,0,206.672816,0,17.6086178,False,False,False,False,False,False,False,True,False,False,True,False,True,False
8,51.59569912,5,7,4,0,124.3318147,1,38.15011862,False,False,False,False,False,True,False,False,False,False,False,True,False,False
12,36.62736384,1,8,6,0,118.2433176,1,44.78105293,True,False,False,False,False,False,False,False,True,False,True,True,False,False
6,42.86360739,6,2,5,1,232.6666218,1,29.04080892,False,False,False,True,False,False,False,False,True,True,False,False,False,False
7,86.61260787,0,5,2,1,161.0503543,1,36.79446324,False,False,False,False,True,False,False,False,True,False,True,False,False,True
10,52.56180661,7,1,4,1,136.2365747,0,25.41414326,False,False,False,False,False,False,False,False,True,True,False,False,False,False
9,55.16076757,0,15,6,1,127.9739363,1,45.60786552,False,False,False,False,False,False,False,True,True,False,False,True,False,False
9,19.29809914,1,15,6,1,125.6441924,0,35.0591272,False,False,False,False,False,False,False,True,True,False,False,True,False,False
6,57.62522663,1,4,1,0,166.9227975,0,14.2907264,False,False,False,True,False,False,False,False,False,False,True,False,True,False
9,37.83620981,0,6,2,0,184.2493424,0,27.28135091,False,False,False,False,False,False,False,True,True,False,True,False,True,False
10,69.09830977,1,2,3,1,152.5498455,0,23.42787238,False,False,False,False,False,False,False,False,True,False,True,False,False,True
7,98.41376326,1,1,3,1,133.9310488,1,33.7528116,False,False,False,False,False,True,False,False,True,False,False,False,False,True
4,73.56201761,0,3,3,0,179.2588153,0,25.20220761,False,False,True,False,False,False,False,False,False,False,False,False,False,True
8,94.02083438,1,1,3,1,149.6366473,0,35.18193617,False,False,False,False,False,True,False,False,True,False,False,False,False,True
12,75.67091108,2,2,3,0,171.9617282,1,24.59122833,False,True,False,False,False,False,False,False,True,False,False,False,False,True
12,35.50662124,3,8,7,1,118.8825884,0,43.98296744,False,True,False,False,False,False,False,False,False,False,True,True,False,False
6,52.14211127,1,7,2,0,178.23616,0,20.9635491,False,False,False,False,True,False,False,False,False,False,True,False,True,False
4,68.81913223,1,7,1,0,196.4049372,0,18.62826983,False,False,True,False,False,False,False,False,True,False,True,False,True,False
9,77.38629411,1,11,4,1,82.73707998,1,41.34279535,False,False,False,False,False,False,True,False,False,False,True,True,False,False
9,65.954377,0,1,1,0,187.6015118,0,18.02633412,False,False,False,False,False,False,True,False,False,False,True,False,True,False
9,68.5531679,0,1,2,0,178.6367142,0,17.72861365,False,False,False,False,False,False,True,False,False,False,True,False,True,False
10,47.32319262,2,11,7,0,142.0401918,0,41.81408678,False,False,False,False,False,False,False,True,True,False,True,True,False,False
10,34.97179918,8,0,5,2,159.4159663,1,27.47068484,False,False,False,False,False,False,False,False,True,True,False,False,False,False
